transaction_id,quality_score,lineage_confidence,risk_score,aml_flag,ofac_flag,transaction_date
926,72.76813095216225,80.96335665506636,93,0,0,2025-01-16
927,82.41078152728412,96.52365755537764,83,0,0,2025-02-02
928,91.7721187506452,90.54980348880225,53,0,0,2025-01-08
929,100.0,70.8475705404086,22,0,0,2025-01-28
930,87.34249738927012,87.06705263693244,96,0,0,2025-03-03
931,82.44800473306802,93.05837406074863,78,0,0,2025-01-30
932,100.0,100.0,96,0,0,2025-03-24
933,73.51986099583756,95.65004760896872,85,0,0,2025-02-16
934,66.01194043379918,94.13015985173773,89,0,0,2025-02-19
935,92.40014450053333,85.72103193538196,93,0,0,2025-01-07
936,82.97945775647389,89.6597440650814,88,0,0,2025-01-23
937,77.78767182869287,99.99405880847391,66,0,0,2025-01-09
938,95.08356447299353,69.00667123024421,81,0,0,2025-01-21
939,90.43800713771199,80.80672807339653,93,0,0,2025-01-07
940,82.35921369263272,75.72917501492512,62,1,0,2025-02-12
941,75.19695601329106,89.54983742471349,64,0,0,2025-01-30
942,96.72457328280144,99.76266610780945,15,1,0,2025-01-29
943,94.50201177958661,77.83630855934712,97,0,0,2025-02-03
944,87.00824136220618,56.316347590366746,15,0,0,2025-02-22
945,100.0,80.05335105970636,88,0,0,2025-01-04
946,77.29915233673847,95.96168478420888,68,0,0,2025-01-08
947,72.74474829075261,91.45155883539856,67,0,0,2025-03-12
948,81.08091930118755,90.13823497372691,89,0,0,2025-01-12
949,87.54413983644503,81.64008037750624,11,0,0,2025-02-07
950,90.43339449322691,69.65163116536256,85,0,0,2025-02-18
951,85.5876394214367,91.18353185949361,92,0,0,2025-02-01
952,91.52055396514297,74.9886182795845,94,0,0,2025-03-09
953,75.48460575809555,100.0,28,0,0,2025-02-05
954,100.0,91.84608650025419,96,0,0,2025-01-07
955,87.17848821607431,78.03222036935259,88,0,0,2025-01-16
956,99.17295831588127,77.66337703133647,96,0,0,2025-03-03
957,91.42725346377703,83.88466952063695,80,0,0,2025-03-22
958,92.56753219153784,82.125976935739,83,0,0,2025-02-02
959,93.69767280232205,98.40200530635946,97,0,1,2025-01-05
960,92.47708560017315,87.23699403692855,96,0,0,2025-02-04
961,94.42722759867544,76.22041913309766,74,0,0,2025-01-11
962,100.0,100.0,45,0,0,2025-01-13
963,89.9652116970147,85.59169997824267,65,0,0,2025-03-08
964,95.09003757588512,94.22607611162677,64,0,0,2025-03-06
965,87.10264305712774,77.70128191066289,47,0,0,2025-01-13
966,100.0,89.35738753293428,44,0,0,2025-03-22
967,81.2360769794073,88.73331989371835,95,0,0,2025-03-18
968,100.0,62.32420849484616,11,0,0,2025-01-31
969,87.59842049355656,100.0,89,0,1,2025-02-16
970,73.69224897881952,100.0,28,0,0,2025-01-23
971,89.2810441491079,80.23365620624814,57,0,0,2025-02-13
972,81.1894834252512,71.77276311452974,10,0,0,2025-02-27
973,96.40643548988724,89.17073936564262,44,0,0,2025-03-09
974,81.4737602069761,86.04037239297276,92,0,0,2025-01-30
975,83.5381656678522,89.26802738275876,96,0,0,2025-01-07
976,69.10459269054469,87.29892875432907,36,0,0,2025-03-04
977,83.47693680750923,91.07489187167111,77,0,0,2025-01-28
978,63.76120673371044,100.0,78,0,0,2025-03-07
979,72.16097176514276,91.81723846154375,96,0,1,2025-03-28
980,95.60414656144297,72.40413401308071,92,0,0,2025-02-13
981,95.85800158650832,100.0,81,0,0,2025-03-29
982,92.25457561784965,100.0,89,0,0,2025-02-06
983,78.33023856870787,100.0,95,0,0,2025-01-22
984,87.5228864385802,71.51807160112483,1,0,1,2025-01-25
985,87.96397460909432,87.9145841578033,67,0,0,2025-02-03
986,76.41635310807457,60.01481556173215,97,0,0,2025-03-18
987,100.0,91.63778987655051,91,0,0,2025-03-17
988,96.77362290575671,78.42159642199873,83,0,0,2025-01-22
989,85.79035826170336,100.0,82,0,0,2025-03-02
990,88.26885838994531,75.70462035977701,57,0,1,2025-03-07
991,90.08382807947552,64.72980354439287,82,0,0,2025-03-10
992,67.58265131575709,79.34483511156976,88,0,1,2025-03-02
993,85.52822617479403,61.29414674539435,69,0,0,2025-01-20
994,81.18015752002202,94.01319345408773,91,0,0,2025-03-08
995,77.98379990105084,60.219003444924155,95,1,0,2025-03-30
996,85.18899707114045,85.34149097419791,25,0,0,2025-01-07
997,100.0,60.06625816172564,75,0,0,2025-03-10
998,94.4084286126701,81.15642634556029,68,0,0,2025-01-17
999,82.28821010217203,100.0,90,0,0,2025-03-07
1000,93.72582781356158,89.32777469722954,41,0,0,2025-01-06
1001,100.0,74.63807674042079,88,0,0,2025-01-20
1002,97.24633682912769,84.62555813273099,96,0,0,2025-02-15
1003,88.59630369920174,85.21620246453335,69,0,0,2025-02-21
1004,81.53063222294426,90.67156415012087,97,0,0,2025-03-13
1005,94.9822331361359,68.59769964063008,99,0,0,2025-03-13
1006,91.9348538542175,92.11080728616797,17,1,0,2025-02-02
1007,96.95193220027733,52.547300420766696,38,0,0,2025-02-01
1008,94.35171801681969,77.44138537163428,98,0,0,2025-01-31
1009,98.49552715319335,79.14071389058147,98,0,0,2025-03-29
1010,82.64764788439432,92.59992191285487,16,0,0,2025-02-15
1011,100.0,85.27157023212243,2,0,0,2025-03-22
1012,89.975996046924,68.13324335372457,26,0,0,2025-01-12
1013,100.0,73.18008249019582,99,0,0,2025-02-26
1014,81.10812181910433,87.38416011456889,29,0,0,2025-03-04
1015,100.0,84.05119189762533,81,0,0,2025-03-17
1016,89.97910783462648,78.05051068437105,95,0,0,2025-02-12
1017,81.48581996385552,79.22999452585624,3,0,0,2025-03-15
1018,83.16114165945679,93.35401596591147,86,0,0,2025-03-19
1019,84.7965269180568,78.78768912556943,46,0,0,2025-02-11
1020,92.24165946401916,83.94290507165113,95,0,0,2025-02-03
1021,93.228354880355,100.0,47,0,0,2025-02-04
1022,82.26299996061421,67.91580835739292,90,0,0,2025-02-13
1023,87.75645407739017,62.777887221104095,89,1,0,2025-01-22
1024,100.0,94.40307597758328,36,0,0,2025-03-19
1025,100.0,76.85628326447076,5,0,0,2025-01-21
1026,92.36323669674032,81.18114966708856,68,0,0,2025-02-17
1027,88.380034781682,75.62612346242663,48,0,0,2025-03-04
1028,89.20031326718261,81.88239831078985,94,0,0,2025-02-01
1029,94.13517972730416,100.0,93,0,0,2025-02-13
1030,77.77207434801595,94.62554150341744,76,0,0,2025-03-01
1031,85.42623462576655,95.34668214264373,86,0,0,2025-01-09
1032,71.3141592612241,68.00527533048825,86,0,0,2025-02-09
1033,91.9922312260528,71.18615516136558,94,1,0,2025-03-05
1034,94.4719593970274,50.93105608617488,70,0,0,2025-03-15
1035,83.16813537700627,75.28743014700694,45,0,0,2025-01-05
1036,100.0,96.4804382366279,44,0,0,2025-01-11
1037,75.7423433699766,91.20335818898045,82,0,0,2025-03-01
1038,73.3562511979018,82.34184084457452,74,0,0,2025-01-10
1039,90.24451818559972,84.73239659538336,73,0,0,2025-01-19
1040,98.47098302612154,76.73337348909513,15,0,0,2025-02-02
1041,100.0,87.4571065888214,91,0,0,2025-03-03
1042,83.4111573713106,94.19053935376738,35,0,0,2025-02-04
1043,98.78680833431295,65.60935855107432,32,0,0,2025-03-23
1044,87.61491530499293,88.59577225404817,68,0,0,2025-01-22
1045,86.2737270005918,96.18921845145601,37,0,0,2025-01-19
1046,96.83659937486672,80.01879653243957,85,0,0,2025-01-02
1047,94.52322878413419,93.408407345447,61,0,0,2025-02-14
1048,72.2360784301575,100.0,74,0,0,2025-02-04
1049,100.0,83.74788648415729,82,1,0,2025-02-20
1050,100.0,89.71968460006389,33,1,0,2025-03-15
1051,81.7443729849047,76.1433149960633,25,0,0,2025-02-26
1052,91.95803533437409,87.1750139512246,96,0,1,2025-02-21
1053,92.94030186282738,90.52325949978764,72,0,0,2025-03-10
1054,90.60673765823907,87.33810808324165,68,1,0,2025-03-31
1055,82.4969484615458,72.76365616349372,5,0,0,2025-01-02
1056,81.28376632061949,87.47634125590541,80,0,0,2025-03-01
1057,87.74445929008554,100.0,83,0,0,2025-02-01
1058,99.72729019259364,90.38362917417433,83,0,0,2025-02-14
1059,93.43600154594432,96.5438462688621,90,0,0,2025-03-09
1060,84.29385667913894,82.15585635984847,29,0,0,2025-02-21
1061,95.71698710648344,93.99880287308453,42,0,0,2025-02-16
1062,59.51457379369924,88.35121405859832,94,0,0,2025-03-09
1063,99.48765700372104,73.58907124375321,98,0,0,2025-03-23
1064,70.60286221221901,88.8222520575865,22,0,0,2025-02-03
1065,84.37559058596868,73.09964003871627,80,0,0,2025-02-02
1066,76.80330105373856,77.4054367013825,35,0,0,2025-03-11
1067,75.05318524279095,87.27193968750849,10,0,0,2025-02-09
1068,99.6082678737852,88.56693128056149,54,0,0,2025-02-02
1069,83.32298798688109,70.72921041907445,23,0,0,2025-03-10
1070,91.46503881730716,97.64782925419452,90,0,0,2025-02-06
1071,87.53079421120816,91.86407533960568,82,0,0,2025-01-24
1072,92.77040827223121,76.54325877266939,23,0,0,2025-03-24
1073,88.76821891060256,66.5489824426099,1,0,0,2025-03-18
1074,75.1700777581143,83.26114505102282,94,0,0,2025-03-01
1075,97.9626681944714,79.64867543366609,29,0,0,2025-01-25
1076,83.06243416838687,86.35768548463628,86,0,0,2025-01-27
1077,72.4341810134025,80.6426000661332,56,1,0,2025-02-03
1078,83.71884839034088,60.91051767105988,85,0,0,2025-01-21
1079,100.0,80.3398367403861,52,0,0,2025-02-12
1080,96.50221742113493,81.33257066718025,14,0,0,2025-01-12
1081,84.5134786559214,92.60393229728871,37,0,0,2025-02-12
1082,84.50742295681572,76.62160390466741,31,0,0,2025-03-13
1083,84.78364948782617,100.0,71,0,0,2025-03-28
1084,100.0,62.06031339217891,88,0,0,2025-03-10
1085,91.81935452231554,100.0,43,0,0,2025-02-28
1086,92.3004164719107,82.30817234946274,2,1,0,2025-03-17
1087,98.30283454031843,95.31501846812267,81,0,0,2025-03-21
1088,90.38789159026514,85.9576178087048,86,0,0,2025-01-10
1089,85.40957854179297,98.67466643230563,98,0,0,2025-02-28
1090,86.03650150915021,80.35165642536626,85,1,0,2025-03-01
1091,87.28398740585936,71.81655489786625,78,0,0,2025-01-10
1092,87.62777763490159,100.0,84,0,0,2025-03-14
1093,95.2762954363698,83.6382322494143,97,0,1,2025-01-18
1094,88.519458858073,87.65870168349053,94,0,0,2025-02-16
1095,95.3264007721558,99.81702296853754,53,0,0,2025-02-24
1096,87.19283419891417,72.61653709486679,39,0,0,2025-01-02
1097,88.7863519031609,92.14589077167109,43,0,0,2025-03-05
1098,68.01799315467892,77.92126292244531,81,0,0,2025-02-14
1099,97.16327674702481,83.41396773226754,92,1,0,2025-01-05
1100,91.46488475897992,85.86734758461147,81,1,0,2025-03-01
1101,97.98010109859652,66.99733766263677,11,0,0,2025-02-11
1102,59.03744621806311,75.65395548615479,91,0,0,2025-01-19
1103,100.0,100.0,93,0,0,2025-01-18
1104,86.60410371844826,95.63429426301755,48,0,0,2025-02-03
1105,99.08182816737516,84.24832507207319,89,0,0,2025-03-03
1106,77.60094072874469,87.91748150215471,71,0,0,2025-01-02
1107,94.12773905062569,81.46908993236251,96,0,0,2025-03-28
1108,77.46584436826343,100.0,95,0,0,2025-02-24
1109,81.76231039304194,82.59576906647004,82,0,0,2025-03-13
1110,100.0,87.78210510561817,90,0,0,2025-03-28
1111,86.09317599236654,98.75236172970477,96,0,0,2025-02-11
1112,90.17432873179723,75.67154218184912,80,0,0,2025-02-12
1113,96.70067730688754,100.0,52,0,0,2025-03-05
1114,92.95681887972604,66.63446308307948,92,0,0,2025-03-23
1115,89.50418905143576,100.0,36,0,0,2025-03-08
1116,91.64961002466225,80.52789299257631,64,0,0,2025-03-09
1117,100.0,82.08761502609661,95,0,0,2025-02-09
1118,87.42381202966415,62.319877945804684,91,0,0,2025-02-01
1119,90.01099046714967,79.54246339146769,67,0,0,2025-03-13
1120,98.50654396007612,72.52232162767739,35,0,0,2025-01-27
1121,99.05525932957984,77.70824385551833,59,0,0,2025-01-08
1122,99.8703030556038,83.35226841053344,47,0,0,2025-01-07
1123,94.38730222029184,96.49349937367487,29,0,0,2025-02-13
1124,76.56995087269516,87.49124021680751,91,0,0,2025-01-17
1125,100.0,88.69211984081336,42,0,0,2025-03-06
1126,76.53654606981311,71.85376733385326,75,0,0,2025-02-16
1127,91.02635465239034,74.43095092476725,64,0,0,2025-01-22
1128,80.45724149980641,100.0,99,0,0,2025-01-30
1129,87.35861653407008,76.17758758284104,65,0,0,2025-01-09
1130,91.2876241030348,100.0,13,0,0,2025-01-11
1131,91.21357215450273,82.0832656134296,14,0,0,2025-01-05
1132,92.21920754235285,85.02745523372205,85,0,0,2025-02-27
1133,100.0,97.84438192275915,85,0,0,2025-02-10
1134,92.5353430151398,100.0,69,0,0,2025-03-20
1135,85.55843364709351,83.67024927665095,71,0,0,2025-01-27
1136,97.64087168288357,80.34108335774154,8,1,0,2025-01-26
1137,99.89470488924641,84.32895461773344,81,0,0,2025-01-18
1138,75.72392184863007,89.05549033878542,81,0,0,2025-01-31
1139,93.97400069849859,95.69564424243707,24,0,0,2025-01-15
1140,95.01172742310898,85.05075830792983,17,0,0,2025-01-08
1141,85.02436496640009,92.42663557627785,20,0,0,2025-01-22
1142,100.0,100.0,16,0,1,2025-03-29
1143,86.49944412967473,89.57571534717742,86,0,0,2025-01-10
1144,89.25576453471542,88.73983427205734,32,0,0,2025-01-24
1145,86.26928175716131,66.77307009891919,41,0,0,2025-02-18
1146,88.15579047581467,53.43123835805124,28,0,0,2025-01-08
1147,77.03724913104799,89.66050875076202,98,0,0,2025-01-19
1148,73.59949117405705,83.86210922462953,95,0,0,2025-01-30
1149,100.0,78.82260790102309,38,0,0,2025-03-07
1150,79.53038651681672,87.92236245023614,54,0,0,2025-03-17
1151,78.08607650543692,84.2751552496371,34,0,0,2025-02-25
1152,66.46609886396286,98.53336300760678,80,0,0,2025-03-01
1153,81.61038252310497,86.03333041910774,3,0,0,2025-01-05
1154,74.76910206592501,76.036920579158,89,0,0,2025-02-15
1155,100.0,96.88199486751147,82,0,0,2025-01-19
1156,98.09817089342634,82.39442710064557,96,0,0,2025-02-21
1157,81.11849654822277,91.31844020406768,27,0,0,2025-02-03
1158,100.0,79.2710715256864,93,0,0,2025-01-06
1159,97.81765486991594,77.20207737403076,93,0,0,2025-02-28
1160,84.75168616491378,86.01001876222836,21,0,1,2025-01-13
1161,63.005942851264265,85.15394372252422,66,0,0,2025-01-11
1162,100.0,90.75792442440199,28,0,0,2025-03-08
1163,74.10427533236404,81.7762509602831,42,0,0,2025-03-09
1164,71.54601253043108,62.963682594755234,43,0,0,2025-02-20
1165,98.2257043200964,79.80671339693933,83,0,0,2025-02-11
1166,100.0,94.52582160572578,68,0,0,2025-03-09
1167,100.0,81.43148704908272,98,1,0,2025-02-26
1168,93.6390912005236,82.04339916982542,21,0,0,2025-01-12
1169,93.94754341665286,96.83651807087125,99,0,0,2025-01-10
1170,96.53415558780307,76.45632127289292,38,0,0,2025-02-20
1171,95.58928589786765,66.4863613810852,92,0,0,2025-02-22
1172,90.81191423969376,83.07242656569407,56,0,0,2025-01-12
1173,89.04201103951875,79.18991258501515,23,0,0,2025-01-11
1174,87.37406872100478,73.40504416296095,95,0,0,2025-02-21
1175,80.46035411133323,82.89545852921572,51,0,0,2025-03-22
1176,85.19324923133226,90.8980677669614,88,0,0,2025-03-21
1177,71.07043185804615,84.88853726118622,84,0,0,2025-01-28
1178,87.0166037320525,88.68377287223485,78,0,0,2025-03-08
1179,78.11408892849083,100.0,80,0,0,2025-02-20
1180,76.96410682784229,80.88545366130923,91,0,0,2025-02-18
1181,89.79894151153478,88.34018361573604,14,0,0,2025-03-15
1182,100.0,78.88943964881038,89,0,0,2025-02-22
1183,97.18316606002313,74.84368336135633,96,0,0,2025-02-20
1184,72.29499396376823,77.98110815898676,9,0,0,2025-02-18
1185,78.10371863429663,79.25489714173973,23,1,0,2025-03-28
1186,97.40771187988216,89.3137095705655,91,0,0,2025-02-20
1187,78.1751260646169,100.0,72,0,0,2025-03-13
1188,85.75366850002976,76.40747876468991,67,0,0,2025-03-26
1189,93.50052099024552,80.00049633261445,22,0,0,2025-03-27
1190,78.31655545136366,84.24252384266502,81,0,0,2025-03-08
1191,89.0537550614596,89.74958618451697,21,0,0,2025-03-12
1192,74.65974505081796,88.16260974345742,79,0,0,2025-03-03
1193,81.98632356048786,100.0,92,0,0,2025-02-02
1194,91.19781934142537,55.8832951535775,43,0,0,2025-02-05
1195,72.0700626646833,56.356841557651926,80,0,0,2025-03-05
1196,92.40474737960399,79.04946193587821,99,1,0,2025-02-02
1197,87.80362201073319,98.16760225052451,90,1,0,2025-03-04
1198,93.52489954417148,66.21222362073284,95,0,0,2025-01-07
1199,90.23914134064661,48.90841192367491,69,0,0,2025-02-18
1200,100.0,91.8541528746305,92,0,0,2025-03-01
1201,89.25224502647907,87.92388668443257,6,0,0,2025-03-09
1202,83.70594458874747,71.91749911840684,20,0,1,2025-02-14
1203,89.22297503032284,73.17352479134884,33,1,0,2025-02-20
1204,93.43298029036387,73.3630753643839,66,1,0,2025-01-07
1205,88.48860070325705,86.32642380968728,95,0,0,2025-03-31
1206,88.40591691203882,77.48421668580391,57,0,0,2025-03-22
1207,80.98008312193245,90.92876702770624,88,0,0,2025-02-20
1208,81.37099082449052,50.744480045147306,90,0,0,2025-03-11
1209,73.97394728200307,74.71777761846641,85,0,0,2025-03-21
1210,100.0,71.48735246906739,59,0,0,2025-03-06
1211,75.56136764608715,81.9239118595301,84,0,0,2025-03-02
1212,81.07094802204092,78.54342689811834,57,0,0,2025-03-07
1213,80.81592734430802,94.5741253587492,13,1,0,2025-01-26
1214,96.94924376944441,62.68795874007931,99,0,0,2025-02-07
1215,85.05050321707972,85.54589771596902,21,0,0,2025-02-28
1216,100.0,91.70003707854046,12,0,0,2025-02-02
1217,81.26509375756132,100.0,96,0,0,2025-02-05
1218,90.78994162223802,79.21880834687829,50,0,0,2025-01-01
1219,79.64652946740243,88.8935032522302,88,0,0,2025-01-27
1220,100.0,63.35364648925162,54,1,0,2025-02-09
1221,76.12401580970487,56.296525548243714,65,0,0,2025-03-27
1222,91.09820710227028,95.1372925093804,43,0,0,2025-03-08
1223,94.33776880932099,84.93327647622316,57,0,0,2025-02-26
1224,92.13799097451498,99.14215227758108,68,0,0,2025-01-11
1225,86.14712341122292,68.519165332363,91,0,0,2025-03-30
1226,86.70179300266574,91.23882567434504,81,0,0,2025-02-12
1227,88.4381147197911,100.0,98,0,0,2025-03-29
1228,86.52997998371511,90.03646730028719,6,0,0,2025-01-07
1229,97.6387911679491,88.31897806709259,81,0,0,2025-01-25
1230,100.0,85.1026729698922,85,0,0,2025-01-27
1231,82.42508214992166,66.14942251448906,97,0,0,2025-02-10
1232,74.30197020420923,100.0,8,0,0,2025-03-10
1233,87.11717951648745,77.6697083223392,84,0,0,2025-02-10
1234,100.0,91.0537990765962,95,0,0,2025-02-18
1235,79.9632543203027,66.24358832114495,40,0,0,2025-02-15
1236,100.0,70.84648402590663,96,0,0,2025-01-22
1237,100.0,100.0,3,1,0,2025-03-24
1238,82.46411758292005,80.83237253250589,91,0,0,2025-02-13
1239,93.68983079185276,100.0,97,0,0,2025-01-29
1240,100.0,84.06123209129778,88,0,1,2025-03-17
1241,84.20872259012513,62.897226724505714,73,0,0,2025-03-02
1242,85.96419639897638,95.70481119678064,7,1,0,2025-02-24
1243,82.18319086051356,77.9212921869327,97,0,0,2025-02-04
1244,77.85243269307134,93.38426576220452,78,0,0,2025-03-12
1245,81.50722454933992,85.30253041048098,4,0,0,2025-02-17
1246,75.76059733237743,66.48258126468556,90,0,0,2025-02-15
1247,88.34083468259226,86.97153718444683,80,0,0,2025-02-04
1248,80.30026768941359,100.0,20,0,0,2025-01-15
1249,90.33785911790747,90.91583750217352,35,0,0,2025-03-15
1250,72.44104353796372,84.30978696393444,10,0,0,2025-03-01
1251,91.30880232214457,97.90412082348277,84,0,0,2025-02-02
1252,96.33528961608924,87.52802158243733,87,0,0,2025-03-31
1253,68.06264357428545,87.51441076315353,81,0,0,2025-02-13
1254,91.74056569847572,71.90049793409077,94,0,0,2025-03-15
1255,100.0,87.80617630947518,95,0,0,2025-01-02
1256,75.90358981308795,97.42532099700334,86,1,0,2025-01-18
1257,100.0,74.9672541747997,2,0,0,2025-03-27
1258,92.19019009366045,100.0,90,0,0,2025-03-11
1259,80.94988144241591,83.89952771025848,69,0,0,2025-03-12
1260,87.44230922342294,74.3467658615375,84,0,0,2025-02-18
1261,93.58326912521723,96.97158492304294,88,0,0,2025-02-20
1262,88.76005391412411,81.55846917114077,58,0,0,2025-03-04
1263,93.38755992446369,94.11417864983329,97,1,0,2025-01-21
1264,78.79326406920634,81.49889641289755,22,0,0,2025-01-30
1265,89.69360824036077,84.28208627764116,89,0,0,2025-01-06
1266,73.8628550309502,90.9227224520115,0,0,0,2025-01-15
1267,86.88773938651299,88.49076469108007,97,0,0,2025-01-19
1268,78.9609235853521,61.05361863457914,18,1,0,2025-01-14
1269,80.64470057410233,71.5450751188673,15,0,0,2025-02-24
1270,100.0,96.15291981748979,55,0,0,2025-03-04
1271,98.9131012059427,83.41436093318143,62,0,0,2025-02-08
1272,94.09138120907177,78.71522436674294,35,0,0,2025-02-28
1273,77.07687235327421,68.69711181691031,85,0,0,2025-01-02
1274,84.83591550305198,72.04316414468983,73,0,0,2025-01-06
1275,100.0,60.73841632045663,5,0,0,2025-01-30
1276,89.41716913639905,83.78463137558161,53,0,0,2025-03-05
1277,100.0,77.81874903302744,94,0,0,2025-01-23
1278,91.93317839394372,73.40094530817622,90,0,0,2025-01-26
1279,89.92049116490031,84.18251889798456,91,0,0,2025-03-19
1280,84.908835357975,89.36764757023286,90,0,0,2025-01-31
1281,89.33540904782282,100.0,51,0,0,2025-01-25
1282,86.47530163619456,66.85739896524143,16,0,0,2025-03-04
1283,95.0810867668859,98.91257251960627,45,0,0,2025-02-24
1284,97.56702316794585,96.67721873218086,94,0,0,2025-01-20
1285,80.14010539492051,75.65088712747959,99,0,0,2025-03-06
1286,74.68767046442221,87.43883145503237,80,0,0,2025-02-15
1287,69.63794626896703,79.50840100794862,1,0,0,2025-03-03
1288,93.07991326912544,87.22826296502487,23,0,0,2025-02-06
1289,76.96633393826127,100.0,53,0,0,2025-03-04
1290,66.47109407047517,92.26727479157576,84,0,0,2025-02-22
1291,91.88578604530964,91.1033004788013,12,0,0,2025-03-11
1292,100.0,79.83628816054429,98,0,0,2025-03-19
1293,87.93929088460106,67.19132002090798,60,0,0,2025-01-06
1294,96.38490774451643,82.49838147351511,97,1,0,2025-01-04
1295,88.81829358547564,99.47929785836698,93,0,0,2025-03-10
1296,87.01110346808858,66.67398572092424,92,0,0,2025-03-26
1297,97.19076482987768,72.33892758187966,86,0,0,2025-02-16
1298,85.09725455811349,86.51521283480882,87,0,0,2025-03-21
1299,90.67392314071903,73.18414258183284,87,0,0,2025-01-02
1300,91.21697806196013,75.48971863461745,87,0,0,2025-01-22
1301,81.31909546356951,79.91681701926187,83,0,0,2025-03-19
1302,97.92042349536523,68.61259114971821,99,0,0,2025-03-31
1303,86.25040243304592,73.31053784540359,91,1,0,2025-02-09
1304,80.44254840507155,93.4411350014477,93,0,0,2025-03-14
1305,93.36509843570404,69.31156261322843,96,0,0,2025-01-19
1306,79.01532018208962,65.82553438606195,35,0,0,2025-01-02
1307,88.28181157369129,77.43970024559327,13,0,0,2025-01-17
1308,87.90881003355797,93.78346603011815,80,1,0,2025-03-02
1309,98.85895565831578,82.63693830403733,81,0,0,2025-03-19
1310,92.74698232879953,79.42502706261259,94,1,0,2025-01-04
1311,87.74973041254856,85.53230557018729,73,0,0,2025-03-23
1312,96.17766299200287,64.05151080568417,84,0,0,2025-02-10
1313,100.0,90.93646784530038,82,0,0,2025-01-21
1314,93.57810306351863,89.60122037684373,6,0,0,2025-01-19
1315,88.10352619843381,80.08829831085134,86,0,0,2025-01-01
1316,74.8816376764984,97.071094141557,94,1,0,2025-01-01
1317,77.34886336924627,71.47004681256354,26,0,0,2025-02-05
1318,84.94775295645333,98.53490791904284,85,0,0,2025-02-04
1319,81.90487797840717,86.85392398714302,85,0,0,2025-01-04
1320,86.13028697014553,80.96136892146193,27,0,0,2025-03-16
1321,88.56649924897107,84.76151637558026,20,0,0,2025-02-04
1322,93.2969275435673,83.7128228102687,99,0,0,2025-03-02
1323,87.29501221940909,99.6433947570126,65,0,0,2025-01-28
1324,92.86501643826202,72.07985047034784,37,0,0,2025-01-30
1325,88.6447441481012,75.84976913024082,28,0,0,2025-01-14
1326,68.24533433646128,97.43563470486976,89,0,0,2025-03-11
1327,78.60664606181246,77.8535807777937,86,0,0,2025-01-07
1328,86.55912444278384,95.8063969279791,88,0,0,2025-03-12
1329,75.90305257158893,100.0,14,0,0,2025-02-15
1330,93.99928729996205,80.1784596767004,96,0,0,2025-01-08
1331,100.0,93.17634791890366,64,0,0,2025-03-02
1332,100.0,71.1556926239217,52,0,0,2025-02-26
1333,85.86557129069791,94.05679957681372,77,0,0,2025-02-25
1334,100.0,87.3930878318412,65,0,0,2025-01-29
1335,89.48667457202112,90.67645938592258,95,0,0,2025-02-19
1336,84.62914028881961,77.25313513557526,97,0,0,2025-02-24
1337,81.8659733645906,65.06699901319394,50,1,0,2025-02-13
1338,84.97530313511872,91.03902477699405,95,0,1,2025-03-25
1339,84.11823181458772,60.239162170246544,93,0,0,2025-01-06
1340,89.70416222375488,81.19179409308958,97,0,0,2025-02-07
1341,89.60573981049865,96.29418239703963,40,0,0,2025-01-07
1342,88.03046020153414,87.30277283047643,84,0,0,2025-01-26
1343,92.3693816974635,100.0,45,1,0,2025-01-16
1344,99.90646274786342,97.30130983098128,94,0,0,2025-03-23
1345,97.49554135441323,77.15321934009309,0,0,0,2025-03-09
1346,73.15102031550097,85.32776055821726,84,0,0,2025-02-15
1347,62.46078865098045,84.43155156946676,56,0,0,2025-02-20
1348,97.34319911239274,66.01387883984647,53,0,0,2025-01-06
1349,74.33121301584579,73.71521300218777,88,0,0,2025-02-16
1350,85.75234598107316,78.27086911624167,95,1,0,2025-03-16
1351,76.2988697394064,60.56535396572876,86,0,0,2025-02-24
1352,69.98019562419981,85.56992161901971,95,0,0,2025-03-22
1353,93.41462728204787,82.01113786416352,44,1,0,2025-02-14
1354,95.59155160302647,64.9252731842611,81,0,0,2025-02-23
1355,82.2348959927328,89.85055438332799,75,0,0,2025-01-08
1356,62.0895770785509,93.59047293629152,1,0,0,2025-02-27
1357,82.53755551747517,87.72441374637867,83,0,0,2025-02-25
1358,91.91804005402547,81.11118189749236,89,0,0,2025-02-18
1359,73.21088431225871,92.09730582102226,85,0,0,2025-03-16
1360,89.83359919779156,93.1626443257203,91,0,0,2025-03-12
1361,87.84690150827005,88.68884283663625,84,0,0,2025-02-10
1362,93.79291499601088,75.10465299478287,11,0,0,2025-01-28
1363,89.19580368414154,88.31920918613417,19,0,1,2025-01-22
1364,78.26931059118445,99.34576780990575,85,0,0,2025-03-28
1365,99.96571501664491,77.84045129665924,45,0,0,2025-01-08
1366,86.4147042697303,100.0,13,0,0,2025-01-11
1367,87.72695460490068,78.69242879217539,71,0,0,2025-01-16
1368,78.66732040926804,85.38888416008163,83,0,0,2025-01-05
1369,83.5671774880849,76.93017284792397,54,0,0,2025-01-23
1370,79.15197285973099,87.67925003104313,91,0,0,2025-01-29
1371,86.27053940076577,64.0933396883767,88,0,0,2025-03-22
1372,100.0,78.44749841419934,55,0,0,2025-01-23
1373,74.28098857068643,71.89454559581719,92,0,0,2025-02-11
1374,71.86438602123259,86.6240601747075,88,0,0,2025-03-15
1375,100.0,96.93336850610689,87,0,1,2025-02-23
